id,O3,PM10,PM25-3,PM25-2,PM25,WS_HR,ANS
id_4706,36,45,18,15,5,1.5,11
id_4707,25,43,15,5,11,0.9,19
id_4708,20,47,5,11,19,1,26
id_4709,52,47,11,19,26,0.7,23
id_4710,57,94,19,26,23,1,22
id_4711,56,129,26,23,22,1.9,20
id_4712,58,150,23,22,20,2.1,18
id_4713,67,92,22,20,18,1,20
id_4714,79,94,20,18,20,0.9,19
id_4715,69,112,18,20,19,0.4,26
id_4716,58,181,20,19,26,1.1,23
id_4717,49,165,19,26,23,1.1,28
id_4718,38,119,26,23,28,0.9,26
id_4719,37,74,23,28,26,0.6,29
id_4720,34,63,28,26,29,0.3,24
id_4721,30,64,26,29,24,1.4,23
id_4722,37,40,29,24,23,1.6,17
id_4723,31,35,24,23,17,0.9,18
id_4724,31,35,23,17,18,1.7,15
id_4725,27,53,17,18,15,1.2,19
id_4726,24,40,18,15,19,0.6,13
id_4727,24,35,15,19,13,1.2,11
id_4728,29,22,19,13,11,1.2,9
id_4729,31,12,13,11,9,1.3,9
id_4730,30,12,11,9,9,1.1,9
id_4731,40,17,9,9,9,1.5,6
id_4732,35,42,9,9,6,1.3,24
id_4733,35,54,9,6,24,0.9,37
id_4734,56,54,6,24,37,0.6,38
id_4735,59,46,24,37,38,2.3,32
id_4736,72,59,37,38,32,0.7,35
id_4737,79,88,38,32,35,2,37
id_4738,79,106,32,35,37,2.3,38
id_4739,72,97,35,37,38,1.7,27
id_4740,67,59,37,38,27,2.6,21
id_4741,44,42,38,27,21,2.4,18
id_4742,35,41,27,21,18,1.8,15
id_4743,29,58,21,18,15,0.5,22
id_4744,22,51,18,15,22,0.8,25
id_4745,23,28,15,22,25,1.4,29
id_4746,24,18,22,25,29,1.1,24
id_4747,20,27,25,29,24,1.1,24
id_4748,15,47,29,24,24,1,32
id_4749,27,67,24,24,32,1.7,41
id_4750,42,80,24,32,41,1.3,50
id_4751,60,103,32,41,50,1.8,46
id_4752,61,101,41,50,46,1.1,45
id_4753,49,88,50,46,45,1.5,36
id_4754,38,71,46,45,36,1.9,35
id_4755,32,70,45,36,35,1.8,36
id_4756,43,63,36,35,36,1.6,33
id_4757,44,53,35,36,33,0.7,29
id_4758,54,60,36,33,29,0.8,34
id_4759,65,78,33,29,34,2.1,32
id_4760,80,74,29,34,32,2.3,44
id_4761,92,88,34,32,44,2,64
id_4762,99,114,32,44,64,2.5,94
id_4763,70,152,44,64,94,2,88
id_4764,66,143,64,94,88,0.6,70
id_4765,63,138,94,88,70,1.1,71
id_4766,65,133,88,70,71,1.7,81
id_4767,58,139,70,71,81,0.4,83
id_4768,45,132,71,81,83,0.8,63
id_4769,45,117,81,83,63,0.5,53
id_4770,45,95,83,63,53,1.1,38
id_4771,40,51,63,53,38,1.2,29
id_4772,38,31,53,38,29,1.2,24
id_4773,36,23,38,29,24,0.6,24
id_4774,35,25,29,24,24,0.8,19
id_4775,35,21,24,24,19,1,15
id_4776,33,22,24,19,15,0.5,6
id_4777,32,35,19,15,6,0.7,1
id_4778,31,32,15,6,1,0.6,0
id_4779,30,19,6,1,0,0.5,1
id_4780,31,15,1,0,1,1,1
id_4781,33,20,0,1,1,0.6,5
id_4782,36,19,1,1,5,0.5,7
id_4783,38,19,1,5,7,0.3,9
id_4784,39,24,5,7,9,0.3,9
id_4785,42,24,7,9,9,0.4,5
id_4786,45,29,9,9,5,1.9,8
id_4787,45,33,9,5,8,1.9,4
id_4788,42,48,5,8,4,0.3,11
id_4789,38,41,8,4,11,1.3,6
id_4790,34,32,4,11,6,1.7,6
id_4791,36,17,11,6,6,1.6,0
id_4792,34,9,6,6,0,1.3,5
id_4793,30,5,6,0,5,1.3,6
id_4794,27,8,0,5,6,0.9,10
id_4795,16,24,5,6,10,0.8,4
id_4796,14,22,6,10,4,0.7,3
id_4797,18,20,10,4,3,0.3,0
id_4798,18,9,4,3,0,1.4,0
id_4799,20,6,3,0,0,1.2,0
id_4800,17,5,0,0,0,1.4,0
id_4801,14,5,0,0,0,1.1,0
id_4802,8.7,11,0,0,0,0.7,0
id_4803,11,11,0,0,0,1.2,0
id_4804,8.7,9,0,0,0,0.7,4
id_4805,19,20,0,0,4,0.6,12
id_4806,22,33,0,4,12,0.8,12
id_4807,34,38,4,12,12,1.5,18
id_4808,51,42,12,12,18,0.6,18
id_4809,62,42,12,18,18,0.7,21
id_4810,66,57,18,18,21,1.4,32
id_4811,68,67,18,21,32,2,33
id_4812,58,75,21,32,33,1.2,21
id_4813,52,60,32,33,21,1.7,13
id_4814,43,53,33,21,13,1.6,1
id_4815,29,33,21,13,1,0.7,4
id_4816,40,22,13,1,4,2.7,5
id_4817,31,23,1,4,5,0.8,14
id_4818,12,32,4,5,14,0.6,18
id_4819,6.2,36,5,14,18,0.5,19
id_4820,6,49,14,18,19,1.1,11
id_4821,17,35,18,19,11,1.2,6
id_4822,13,48,19,11,6,0.6,14
id_4823,21,25,11,6,14,1.4,12
id_4824,24,22,6,14,12,1.3,12
id_4825,25,10,14,12,12,1.6,0
id_4826,22,26,12,12,0,1,2
id_4827,14,33,12,0,2,1.2,7
id_4828,20,37,0,2,7,0.4,12
id_4829,28,43,2,7,12,0.5,23
id_4830,48,82,7,12,23,1.5,36
id_4831,62,100,12,23,36,1.8,44
id_4832,78,120,23,36,44,1.9,47
id_4833,73,114,36,44,47,2.8,44
id_4834,75,99,44,47,44,2.3,39
id_4835,75,63,47,44,39,1.6,32
id_4836,66,35,44,39,32,1.6,17
id_4837,48,39,39,32,17,2.1,19
id_4838,34,60,32,17,19,0.6,27
id_4839,49,57,17,19,27,2.4,41
id_4840,42,53,19,27,41,1.2,45
id_4841,35,32,27,41,45,1.3,41
id_4842,35,30,41,45,41,1.8,40
id_4843,29,22,45,41,40,1.1,28
id_4844,23,31,41,40,28,0.7,21
id_4845,29,39,40,28,21,0.6,16
id_4846,27,40,28,21,16,0.5,26
id_4847,25,29,21,16,26,0.7,18
id_4848,34,17,16,26,18,2.6,11
id_4849,41,23,26,18,11,2.1,6
id_4850,23,22,18,11,6,0.9,7
id_4851,6.2,44,11,6,7,0.2,12
id_4852,10,43,6,7,12,0.7,4
id_4853,18,47,7,12,4,1.1,6
id_4854,17,34,12,4,6,0.7,1
id_4855,28,37,4,6,1,1.4,1
id_4856,35,37,6,1,1,1.7,0
id_4857,38,30,1,1,0,1,6
id_4858,33,32,1,0,6,0.3,18
id_4859,34,40,0,6,18,1.2,30
id_4860,31,48,6,18,30,0.7,30
id_4861,23,58,18,30,30,1,18
id_4862,22,62,30,30,18,0.9,11
id_4863,24,56,30,18,11,1.2,10
id_4864,29,29,18,11,10,1.1,21
id_4865,27,12,11,10,21,0.9,17
id_4866,29,4,10,21,17,1.1,18
id_4867,30,5,21,17,18,0.8,14
id_4868,31,12,17,18,14,1.9,14
id_4869,29,22,18,14,14,1.6,11
id_4870,28,22,14,14,11,1.3,14
id_4871,30,21,14,11,14,1.6,14
id_4872,29,12,11,14,14,1.2,10
id_4873,33,25,14,14,10,1.2,4
id_4874,37,23,14,10,4,1.6,9
id_4875,41,31,10,4,9,1.5,14
id_4876,42,45,4,9,14,2.1,10
id_4877,42,51,9,14,10,2.3,17
id_4878,35,43,14,10,17,1.3,11
id_4879,33,27,10,17,11,0.7,17
id_4880,40,24,17,11,17,1.7,8
id_4881,44,26,11,17,8,2.2,14
id_4882,45,37,17,8,14,1.3,16
id_4883,47,28,8,14,16,1.6,26
id_4884,45,32,14,16,26,1.6,33
id_4885,38,17,16,26,33,1.7,33
id_4886,25,39,26,33,33,0.9,37
id_4887,28,46,33,33,37,0.7,26
id_4888,28,50,33,37,26,0.9,21
id_4889,25,28,37,26,21,0.8,18
id_4890,22,25,26,21,18,0.5,24
id_4891,16,26,21,18,24,0.5,20
id_4892,18,48,18,24,20,0.4,9
id_4893,22,41,24,20,9,1.2,6
id_4894,17,46,20,9,6,0.4,6
id_4895,16,34,9,6,6,0.7,5
id_4896,16,28,6,6,5,0.7,0
id_4897,9.9,9,6,5,0,0.2,4
id_4898,4.6,6,5,0,4,0.3,7
id_4899,4.7,6,0,4,7,0.8,9
id_4900,3.4,22,4,7,9,0.4,12
id_4901,4.8,31,7,9,12,0.4,14
id_4902,16,50,9,12,14,0.7,19
id_4903,28,44,12,14,19,2.3,13
id_4904,34,35,14,19,13,2.4,11
id_4905,43,20,19,13,11,1.8,9
id_4906,44,37,13,11,9,1.1,6
id_4907,0,37,11,9,6,0.9,3
id_4908,0,44,9,6,3,0.6,3
id_4909,32,32,6,3,3,1.4,13
id_4910,24,36,3,3,13,1.2,19
id_4911,22,37,3,13,19,0.7,15
id_4912,13,30,13,19,15,0.9,4
id_4913,12,34,19,15,4,0.6,7
id_4914,10,27,15,4,7,0.3,12
id_4915,3,37,4,7,12,0.6,13
id_4916,2.3,21,7,12,13,0.3,9
id_4917,1.3,15,12,13,9,0.4,4
id_4918,1.2,15,13,9,4,0.4,6
id_4919,3.4,20,9,4,6,0.7,1
id_4920,8,20,4,6,1,0.9,1
id_4921,10,5,6,1,1,1.2,0
id_4922,7.2,14,1,1,0,0.9,0
id_4923,6.2,17,1,0,0,1.3,0
id_4924,8.3,22,0,0,0,0.5,4
id_4925,12,24,0,0,4,0.6,6
id_4926,24,29,0,4,6,0.1,6
id_4927,35,42,4,6,6,0.4,0
id_4928,25,58,6,6,0,1.5,2
id_4929,22,62,6,0,2,1.2,14
id_4930,18,57,0,2,14,0.9,34
id_4931,23,54,2,14,34,1.3,54
id_4932,29,87,14,34,54,0.5,69
id_4933,21,127,34,54,69,0.8,66
id_4934,11,133,54,69,66,1.4,59
id_4935,16,125,69,66,59,2,36
id_4936,21,83,66,59,36,1.5,33
id_4937,11,72,59,36,33,1.1,18
id_4938,24,40,36,33,18,1.5,11
id_4939,31,31,33,18,11,3.3,0
id_4940,16,26,18,11,0,1.1,0
id_4941,20,35,11,0,0,1.3,0
id_4942,20,34,0,0,0,1.1,0
id_4943,8.1,14,0,0,0,0.8,0
id_4944,7.3,2,0,0,0,1.1,1
id_4945,17,12,0,0,1,1.4,1
id_4946,20,17,0,1,1,1.4,13
id_4947,9.9,17,1,1,13,1,19
id_4948,24,4,1,13,19,1.5,23
id_4949,33,25,13,19,23,1.5,14
id_4950,35,32,19,23,14,1.1,5
id_4951,34,32,23,14,5,1.8,5
id_4952,41,15,14,5,5,0.7,11
id_4953,48,18,5,5,11,2.1,16
id_4954,54,44,5,11,16,0.5,18
id_4955,51,57,11,16,18,1.2,18
id_4956,39,65,16,18,18,1.2,18
id_4957,40,16,12,3,6,4.8,11
id_4958,37,6,3,6,11,0.6,11
id_4959,45,16,6,11,11,1.2,8
id_4960,51,27,11,11,8,1.4,6
id_4961,54,39,11,8,6,2,6
id_4962,54,38,8,6,6,3.5,12
id_4963,54,45,6,6,12,2.2,11
id_4964,51,48,6,12,11,1.6,11
id_4965,48,49,12,11,11,1.1,7
id_4966,50,35,11,11,7,3.2,3
id_4967,45,29,11,7,3,1.4,13
id_4968,39,20,7,3,13,0.9,31
id_4969,39,17,3,13,31,1.9,47
id_4970,42,28,13,31,47,2.2,47
id_4971,44,33,31,47,47,2.2,31
id_4972,48,37,47,47,31,1.5,17
id_4973,50,44,47,31,17,1.9,14
id_4974,51,53,31,17,14,1,18
id_4975,51,49,17,14,18,1.5,22
id_4976,47,47,14,18,22,1,22
id_4977,44,39,18,22,22,1.8,21
id_4978,36,44,22,22,21,1.1,21
id_4979,35,27,22,21,21,1.1,19
id_4980,34,16,21,21,19,1.6,14
id_4981,37,20,21,19,14,2.1,7
id_4982,34,12,19,14,7,1.2,6
id_4983,34,18,14,7,6,1.4,10
id_4984,35,7,7,6,10,1.7,14
id_4985,35,7,6,10,14,2,9
id_4986,32,22,10,14,9,1.1,3
id_4987,26,28,14,9,3,0.8,0
id_4988,29,28,9,3,0,1.1,4
id_4989,24,8,3,0,4,0.7,4
id_4990,18,7,0,4,4,0.6,8
id_4991,17,7,4,4,8,0.7,2
id_4992,17,15,4,8,2,0.9,4
id_4993,11,16,8,2,4,0.6,8
id_4994,11,45,2,4,8,0.2,14
id_4995,18,74,4,8,14,1.3,20
id_4996,48,93,8,14,20,1.3,19
id_4997,63,94,14,20,19,2.2,23
id_4998,67,84,20,19,23,2.5,49
id_4999,90,104,19,23,49,1.8,71
id_5000,75,127,23,49,71,2.4,69
id_5001,48,117,49,71,69,2.3,38
id_5002,44,87,71,69,38,0.5,9
id_5003,33,40,69,38,9,0.8,9
id_5004,19,46,38,9,9,0.6,14
id_5005,20,38,9,9,14,0.5,20
id_5006,15,43,9,14,20,0.8,18
id_5007,25,27,14,20,18,1.2,13
id_5008,16,26,20,18,13,0.5,10
id_5009,21,23,18,13,10,0.9,10
id_5010,29,23,13,10,10,1.7,8
id_5011,24,21,10,10,8,0.7,8
id_5012,18,32,10,8,8,1.3,2
id_5013,12,27,8,8,2,1.4,2
id_5014,15,30,8,2,2,0.9,0
id_5015,15,17,2,2,0,0.9,4
id_5016,14,20,2,0,4,0.8,14
id_5017,9,20,0,4,14,1.1,25
id_5018,15,20,4,14,25,1.3,20
id_5019,26,28,14,25,20,1.5,11
id_5020,28,22,25,20,11,2,5
id_5021,37,15,20,11,5,1.7,13
id_5022,51,20,11,5,13,1.6,25
id_5023,57,34,5,13,25,2.7,26
id_5024,56,58,13,25,26,2.2,26
id_5025,56,61,25,26,26,2.3,25
id_5026,49,67,26,26,25,0.9,34
id_5027,27,77,26,25,34,0.5,39
id_5028,31,70,25,34,39,1.3,38
id_5029,25,56,34,39,38,1.4,33
id_5030,25,37,39,38,33,1.2,24
id_5031,23,37,38,33,24,1.8,24
id_5032,29,36,33,24,24,2.1,24
id_5033,14,18,9,4,0,0.8,0
id_5034,16,15,4,0,0,0.9,3
id_5035,21,19,0,0,3,1.1,4
id_5036,30,10,0,3,4,1.1,4
id_5037,35,10,3,4,4,1,4
id_5038,34,23,4,4,4,1,1
id_5039,32,31,4,4,1,1.7,18
id_5040,31,39,4,1,18,2.1,30
id_5041,26,40,1,18,30,3.6,33
id_5042,25,27,18,30,33,2.5,15
id_5043,22,32,30,33,15,1.3,10
id_5044,26,37,33,15,10,1.9,10
id_5045,27,48,15,10,10,2.2,16
id_5046,35,45,10,10,16,2.4,20
id_5047,36,50,10,16,20,3.5,21
id_5048,33,55,16,20,21,2.3,14
id_5049,30,53,20,21,14,1.8,6
id_5050,29,38,21,14,6,1.1,0
id_5051,30,25,14,6,0,1.1,10
id_5052,30,17,6,0,10,0.9,15
id_5053,27,33,0,10,15,1,24
id_5054,27,53,10,15,24,0.9,15
id_5055,25,55,15,24,15,2.9,14
id_5056,22,30,24,15,14,1.7,14
id_5057,17,12,15,14,14,1.2,21
id_5058,17,26,14,14,21,1.1,21
id_5059,19,35,14,21,21,1.7,21
id_5060,21,34,21,21,21,1.6,22
id_5061,24,10,21,21,22,1.8,16
id_5062,27,23,21,22,16,2.3,12
id_5063,26,36,22,16,12,1.4,4
id_5064,23,45,16,12,4,1.2,13
id_5065,19,29,12,4,13,0.7,13
id_5066,14,26,4,13,13,0.7,17
id_5067,18,26,13,13,17,1.2,7
id_5068,12,32,13,17,7,0.8,5
id_5069,8,21,17,7,5,0.8,4
id_5070,1.9,22,7,5,4,0.1,20
id_5071,3.5,25,5,4,20,0.8,19
id_5072,2.4,43,4,20,19,0.5,20
id_5073,1.1,47,20,19,20,0.7,5
id_5074,1.1,35,19,20,5,0.6,12
id_5075,6.6,30,20,5,12,1.3,15
id_5076,18,25,5,12,15,1.4,22
id_5077,25,23,12,15,22,2.3,14
id_5078,13,15,15,22,14,0.8,6
id_5079,9.8,10,22,14,6,1.3,4
id_5080,4,11,14,6,4,0.1,13
id_5081,5.6,26,6,4,13,0.5,20
id_5082,15,37,4,13,20,0.3,31
id_5083,17,47,13,20,31,0.9,32
id_5084,32,56,20,31,32,1.4,37
id_5085,45,65,31,32,37,3.2,28
id_5086,40,77,32,37,28,2.8,32
id_5087,44,80,37,28,32,2.7,38
id_5088,40,75,28,32,38,1.4,36
id_5089,41,83,32,38,36,1.6,35
id_5090,29,83,38,36,35,0.5,27
id_5091,19,88,36,35,27,1.7,24
id_5092,30,78,35,27,24,1.3,21
id_5093,29,72,27,24,21,2.4,26
id_5094,23,69,24,21,26,0.5,34
id_5095,18,65,21,26,34,0.7,29
id_5096,12,55,26,34,29,0.7,21
id_5097,10,47,34,29,21,0.7,21
id_5098,14,50,29,21,21,0.5,21
id_5099,1,50,21,21,21,1.8,0
id_5100,24,0,21,21,0,1.4,0
id_5101,21,3,21,0,0,1.7,0
id_5102,13,2,0,0,0,1.1,0
id_5103,14,7,0,0,0,5.2,0
id_5104,15,8,0,0,0,2.5,0
id_5105,17,8,0,0,0,1.7,0
id_5106,20,2,0,0,0,2.4,0
id_5107,20,6,0,0,0,1.5,0
id_5108,18,9,0,0,0,0.7,0
id_5109,21,10,0,0,0,0.7,0
id_5110,16,3,0,0,0,0.8,0
id_5111,18,19,0,0,0,2.4,10
id_5112,19,34,0,0,10,2.4,18
id_5113,19,34,0,10,18,2.9,18
id_5114,19,34,10,18,18,2.9,18
id_5115,19,34,18,18,18,2.9,18
id_5116,19,34,18,18,18,2.9,18
id_5117,19,34,18,18,18,2.9,18
id_5118,19,34,18,18,18,2.9,18
id_5119,19,34,18,18,18,2.9,18
id_5120,19,34,18,18,18,2.9,20
id_5121,15,31,18,18,20,2.1,20
id_5122,15,31,18,20,20,2.1,20
id_5123,15,31,20,20,20,2.1,20
id_5124,15,31,20,20,20,2.1,20
id_5125,15,31,20,20,20,2.1,21
id_5126,30,20,20,20,21,3.4,29
id_5127,28,25,20,21,29,3.3,29
id_5128,27,34,21,29,29,2.9,27
id_5129,27,32,29,29,27,2.2,21
id_5130,25,27,29,27,21,1.3,13
id_5131,25,27,27,21,13,1.4,4
id_5132,27,33,21,13,4,1.7,7
id_5133,33,30,13,4,7,2,12
id_5134,31,33,4,7,12,2.7,13
id_5135,39,40,7,12,13,2.9,11
id_5136,39,60,12,13,11,1.7,18
id_5137,33,75,13,11,18,0.5,28
id_5138,25,73,11,18,28,1.1,33
id_5139,26,71,18,28,33,0.8,37
id_5140,23,59,28,33,37,0.8,30
id_5141,21,61,33,37,30,0.8,19
id_5142,9.2,55,37,30,19,0.4,7
id_5143,5.8,48,30,19,7,0.5,7
id_5144,18,41,19,7,7,0.9,7
id_5145,14,34,7,7,7,0.9,2
id_5146,13,28,7,7,2,1.5,0
id_5147,12,22,7,2,0,1.3,0
id_5148,20,16,2,0,0,1.5,1
id_5149,24,7,0,0,1,1.6,5
id_5150,19,4,0,1,5,1.1,9
id_5151,17,10,1,5,9,1.2,8
id_5152,16,15,5,9,8,1.3,2
id_5153,20,14,9,8,2,1.2,1
id_5154,21,19,8,2,1,0.5,4
id_5155,29,15,2,1,4,1.2,7
id_5156,28,25,1,4,7,1.4,10
id_5157,40,38,4,7,10,2.2,16
id_5158,50,53,7,10,16,1.9,15
id_5159,49,57,10,16,15,1.2,16
id_5160,53,50,16,15,16,0.9,22
id_5161,45,52,15,16,22,1.1,25
id_5162,37,60,16,22,25,1.4,27
id_5163,28,61,22,25,27,1,18
id_5164,29,55,25,27,18,1.5,19
id_5165,26,37,27,18,19,2.3,12
id_5166,23,25,18,19,12,2.2,10
id_5167,23,26,19,12,10,2,6
id_5168,22,29,12,10,6,2,8
id_5169,25,23,10,6,8,1.9,6
id_5170,28,28,6,8,6,2.1,19
id_5171,28,35,8,6,19,2.1,21
id_5172,21,32,6,19,21,1.7,20
id_5173,19,20,19,21,20,2.5,4
id_5174,23,15,21,20,4,2.3,0
id_5175,13,12,20,4,0,1.8,0
id_5176,13,9,4,0,0,1.8,0
id_5177,9.5,3,0,0,0,0.8,3
id_5178,21,22,0,0,3,0.8,14
id_5179,40,27,0,3,14,1.1,19
id_5180,46,48,3,14,19,1.1,29
id_5181,59,45,14,19,29,2.1,29
id_5182,64,65,19,29,29,2.7,34
id_5183,66,67,29,29,34,2.3,35
id_5184,66,64,29,34,35,2.9,36
id_5185,51,57,34,35,36,2.1,40
id_5186,45,50,35,36,40,0.6,31
id_5187,29,55,36,40,31,1.6,35
id_5188,24,59,40,31,35,1.7,37
id_5189,22,58,31,35,37,1.1,35
id_5190,26,62,35,37,35,1.3,34
id_5191,25,60,37,35,34,1.6,26
id_5192,27,59,35,34,26,1.9,27
id_5193,25,55,34,26,27,0.7,15
id_5194,18,35,26,27,15,0.7,11
id_5195,27,26,27,15,11,1.3,11
id_5196,27,20,15,11,11,1,14
id_5197,26,20,11,11,14,1.1,15
id_5198,19,20,11,14,15,1.2,15
id_5199,20,20,14,15,15,1.4,17
id_5200,11,34,15,15,17,1.2,23
id_5201,30,34,15,17,23,2.7,24
id_5202,35,35,17,23,24,1.5,22
id_5203,38,49,23,24,22,1,13
id_5204,25,12,34,22,13,1.2,4
id_5205,30,22,22,13,4,2.1,4
id_5206,30,20,13,4,4,1.6,11
id_5207,31,19,4,4,11,1.3,22
id_5208,32,22,4,11,22,1.8,23
id_5209,23,21,11,22,23,1,16
id_5210,18,23,22,23,16,1,9
id_5211,9.1,12,23,16,9,1.5,4
id_5212,11,5,16,9,4,1.4,6
id_5213,4.6,3,9,4,6,1.1,3
id_5214,21,7,4,6,3,1,13
id_5215,29,11,6,3,13,0.6,22
id_5216,36,34,3,13,22,1,26
id_5217,42,43,13,22,26,1.6,18
id_5218,51,70,22,26,18,1.4,22
id_5219,68,80,26,18,22,1.4,33
id_5220,74,73,18,22,33,1.6,40
id_5221,51,60,22,33,40,1.4,40
id_5222,43,60,33,40,40,0.8,32
id_5223,30,46,40,40,32,0.9,30
id_5224,19,50,40,32,30,0.7,30
id_5225,20,37,32,30,30,0.7,34
id_5226,14,32,30,30,34,0.7,37
id_5227,13,36,30,34,37,0.9,37
id_5228,15,45,34,37,37,0.4,26
id_5229,11,40,37,37,26,0.7,18
id_5230,16,53,37,26,18,0.9,19
id_5231,18,55,26,18,19,0.7,38
id_5232,17,75,18,19,38,1.2,52
id_5233,20,84,19,38,52,1.3,53
id_5234,18,79,38,52,53,0.5,39
id_5235,11,57,52,53,39,0.7,17
id_5236,8.4,32,53,39,17,1,9
id_5237,11,20,39,17,9,0.7,6
id_5238,25,22,17,9,6,1.6,12
id_5239,38,32,9,6,12,0.9,16
id_5240,36,51,6,12,16,1.5,15
id_5241,37,50,12,16,15,2.1,16
id_5242,38,52,16,15,16,2,20
id_5243,45,58,15,16,20,2.8,30
id_5244,41,73,16,20,30,0.8,24
id_5245,39,69,20,30,24,1.2,32
id_5246,34,63,30,24,32,0.5,33
id_5247,31,61,24,32,33,0.8,40
id_5248,34,60,32,33,40,0.9,24
id_5249,27,42,33,40,24,1.1,15
id_5250,25,21,40,24,15,1.1,7
id_5251,23,12,24,15,7,0.8,16
id_5252,25,12,15,7,16,0.4,19
id_5253,26,15,7,16,19,0.8,23
id_5254,26,9,16,19,23,1.3,11
id_5255,27,15,19,23,11,3.1,6
id_5256,26,31,23,11,6,2.7,1
id_5257,24,31,11,6,1,0.6,1
id_5258,25,28,6,1,1,0.6,1
id_5259,25,9,1,1,1,1,0
id_5260,22,5,1,1,0,0.4,0
id_5261,19,4,1,0,0,1.3,1
id_5262,21,13,0,0,1,1.4,1
id_5263,18,22,0,1,1,0.4,5
id_5264,18,31,1,1,5,0.5,4
id_5265,18,36,1,5,4,0.5,4
id_5266,19,35,5,4,4,2.2,4
id_5267,21,26,4,4,4,2.1,7
id_5268,20,11,4,4,7,1.6,13
id_5269,18,15,4,7,13,1.6,17
id_5270,15,22,7,13,17,1,17
id_5271,15,22,13,17,17,0.8,11
id_5272,15,12,17,17,11,1,20
id_5273,17,8,17,11,20,1.4,29
id_5274,17,24,11,20,29,0.8,33
id_5275,18,26,20,29,33,1.1,19
id_5276,17,23,29,33,19,1.7,6
id_5277,18,19,33,19,6,1.8,6
id_5278,16,16,19,6,6,1.4,14
id_5279,13,14,6,6,14,1.3,12
id_5280,14,3,6,14,12,1.3,12
id_5281,17,2,14,12,12,2,2
id_5282,20,9,12,12,2,1.2,4
id_5283,23,12,12,2,4,1.5,1
id_5284,23,11,2,4,1,1.1,1
id_5285,22,12,4,1,1,1,3
id_5286,23,15,1,1,3,1.3,4
id_5287,22,17,1,3,4,1.4,4
id_5288,23,21,3,4,4,1,0
id_5289,22,26,4,4,0,1.8,1
id_5290,21,45,4,0,1,1.7,12
id_5291,19,63,0,1,12,0.9,26
id_5292,20,86,1,12,26,1.4,39
id_5293,22,91,12,26,39,1.5,46
id_5294,25,105,26,39,46,1.4,48
id_5295,22,111,39,46,48,2,51
id_5296,27,103,46,48,51,2.9,43
id_5297,30,96,48,51,43,2.8,34
id_5298,35,84,51,43,34,3.4,33
id_5299,36,104,43,34,33,3.5,36
id_5300,35,86,34,33,36,3.5,28
id_5301,34,70,33,36,28,2.9,24
id_5302,34,43,36,28,24,2.5,16
id_5303,34,41,28,24,16,2.2,27
id_5304,35,37,24,16,27,2.3,21
id_5305,34,40,16,27,21,3,22
id_5306,33,58,27,21,22,3.2,27
id_5307,32,63,21,22,27,4.1,29
id_5308,31,57,22,27,29,3.9,37
id_5309,30,48,27,29,37,3.2,23
id_5310,28,64,29,37,23,2.6,17
id_5311,30,71,37,23,17,2.5,14
id_5312,33,70,23,17,14,2.2,19
id_5313,34,56,17,14,19,1.4,25
id_5314,36,66,14,19,25,0.6,23
id_5315,38,54,19,25,23,0.2,23
id_5316,37,73,25,23,23,0.9,19
id_5317,37,70,23,23,19,1.5,21
id_5318,34,98,23,19,21,2,29
id_5319,32,92,19,21,29,2.1,38
id_5320,35,80,21,29,38,1.8,37
id_5321,31,59,29,38,37,0.5,33
id_5322,28,65,38,37,33,1,21
id_5323,29,75,37,33,21,1.5,24
id_5324,25,71,33,21,24,0.5,21
id_5325,23,58,21,24,21,0.5,26
id_5326,23,52,24,21,26,0.5,19
id_5327,22,37,21,26,19,0.6,17
id_5328,19,46,26,19,17,0.3,19
id_5329,12,59,19,17,19,0.3,32
id_5330,16,60,17,19,32,0.4,26
id_5331,15,53,19,32,26,0.6,21
id_5332,19,26,32,26,21,0.6,6
id_5333,15,28,26,21,6,0.5,17
id_5334,26,40,21,6,17,0.7,14
id_5335,38,68,6,17,14,0.9,21
id_5336,49,88,17,14,21,0.3,14
id_5337,54,81,14,21,14,1.5,32
id_5338,60,68,21,14,32,2.1,31
id_5339,60,58,14,32,31,1.7,47
id_5340,59,61,32,31,47,2.3,55
id_5341,46,70,31,47,55,2.6,66
id_5342,37,84,47,55,66,1.6,70
id_5343,28,90,55,66,70,1.4,66
id_5344,15,104,66,70,66,1.4,66
id_5345,14,91,70,66,66,2.1,70
id_5346,18,95,66,66,70,1.7,70
id_5347,18,85,66,70,70,1.3,59
id_5348,8.2,89,70,70,59,0.3,53
id_5349,9.3,76,70,59,53,0.7,49
id_5350,14,89,59,53,49,1.6,57
id_5351,13,98,53,49,57,1.3,53
id_5352,15,84,49,57,53,1.6,65
id_5353,19,75,57,53,65,1.6,64
id_5354,17,68,53,65,64,0.9,68
id_5355,14,78,65,64,68,0.9,52
id_5356,23,68,64,68,52,1,42
id_5357,4.8,65,68,52,42,0.6,31
id_5358,16,55,52,42,31,0.6,27
id_5359,34,50,42,31,27,0.9,35
id_5360,39,53,31,27,35,1.2,42
id_5361,37,60,27,35,42,1.7,41
id_5362,42,71,35,42,41,2,29
id_5363,39,75,42,41,29,2.6,21
id_5364,43,55,41,29,21,1.2,17
id_5365,43,36,29,21,17,1.9,24
id_5366,37,32,21,17,24,1.3,23
id_5367,26,51,17,24,23,0.6,18
id_5368,20,60,24,23,18,0.8,23
id_5369,24,38,23,18,23,1,21
id_5370,16,35,18,23,21,0.4,27
id_5371,17,38,23,21,27,1,14
